t,path_0,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,path_21,path_22,path_23,path_24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002,5.5014130601612714e-05,0.013360306596873036,-0.012259817595918475,-0.03982847783335594,-0.020333495660543502,-0.04434778213251147,0.0026897036763921076,0.0599362478708302,-0.02201214468898569,-0.027748481086595177,0.021906402449039332,0.01596047221064836,0.0047142685311278056,-0.04161179597717718,-0.0013081812698726974,0.03109490415562973,-0.06011510208147097,-0.020465198985224555,-0.08502526573126165,-0.05766988091421283,-0.08236489482090915,-0.01051359499980601,-0.05668192980702092,0.012131310923964387,0.00701012170477451
0.004,-0.016296716313520723,0.02864658760018142,-0.01965413712806245,-0.07959616362800745,0.014892680038097454,-0.06848110253934118,-0.01964006663631822,-0.0017636470265472923,-0.057163837279330304,0.001399630797459358,-0.05043733552365407,0.012777487822432572,0.03681190735503287,-0.05847660558595795,0.009415576720395544,-0.018849642370708165,-0.0015176929074528292,0.028775268978270905,-0.07449342655852607,-0.1361593936471093,-0.12914175260081368,0.03316589380640737,0.01993117442401373,0.025396356663613832,0.06279192022730244
0.006,0.017276220094211998,0.07648619627014915,-0.0639240889242388,-0.022912412872599548,-0.006322517267252539,-0.11435326734173809,-0.027269719420404653,-0.06717099348110783,-0.05695909409754995,0.014355593773518924,-0.05939815807896006,0.036755501727024534,0.022738942735269663,-0.058295438080907716,-0.0550128835388434,-0.016941285030382225,-0.03957719806072804,0.008660558365322809,-0.07868288155137937,-0.1276186142757267,-0.2027828782623421,-0.036752651766715924,0.006426439537293459,0.046611540789924535,0.07890240618753071
0.008,-0.033258544385264155,0.08431792122066659,0.02791707706025244,-0.0866942680115696,0.02135762408816528,-0.11101981757259702,-0.02962702465997184,-0.0816727039768033,-0.06829349715266851,0.06373336615304634,-0.02972697167664288,-0.00484808640101967,0.09546465969695826,-0.113275891148009,-0.022325287685924934,-0.005659085754615172,0.01709913983282843,0.027677841657037364,-0.02834636836601416,-0.12558653477112955,-0.1561421185002126,-0.018199145551745143,0.10569272803760912,0.01866919775986358,0.1354913957156972
0.01,-0.06741075124441809,0.1438655289192928,-0.021858882314064985,-0.08837828471518443,-0.007369848462851016,-0.1701442087892458,0.04499893996024498,-0.1724752391649737,-0.002851804323087903,0.003287390485424903,-0.02419752605439921,0.09608570197301086,0.00362000019521376,-0.17193901747792462,0.03682183681162629,0.003511414524547946,-0.00529276869165448,0.027849640712162217,-0.06908668873749822,-0.1186420964944151,-0.08903031560287573,-0.0333978632044366,0.11337419120805635,0.07301136009368053,0.22422440299990132
0.012,-0.10005891030906441,0.1435945383669413,-0.05396232427409251,0.011821182542732678,0.034676550867687436,-0.15945649504430665,0.001645342673826461,-0.1305018685927832,0.028180806278828283,-0.019308362568096853,-0.04304472991442187,0.029204825370378953,0.0014281809084926928,-0.1300811315724777,0.08497208736519771,0.03199859031352627,0.03460059980768642,0.0017115368753286425,-0.08969195728942242,-0.061045816891450604,-0.06663238703042722,-0.06918677620363248,0.13808481144887677,0.11309612041543349,0.2585473456999842
0.014,-0.16220185548141863,0.11626040827917862,0.04632876650642744,-0.015680064000206675,0.16683357913477703,-0.15983993330741234,-0.008544902535496833,-0.07010739055316846,0.016671992966901944,-0.002188470063834387,-0.09097591033812727,-0.028110500480576624,-0.03264424306406279,-0.12009100691754761,0.054275160770465285,-0.05827714052118489,0.056241391833277025,-0.006041200917164075,-0.10270342199140327,-0.0893545047942465,-0.1701274737002382,0.00355707855521209,0.11588548669770517,0.13712490935306373,0.32230061801787124
0.016,-0.10404580024102336,0.20360019198329815,0.0122680725063486,0.0120136757581728,0.15734812413991817,-0.11648721484224422,0.0004900581914370917,-0.030467189330916293,-0.014843836974240035,0.005963435009215652,-0.1124832675191706,-0.0385682842060865,-0.05154284138731467,-0.1641916342374447,0.10411772539189647,-0.04433738105890915,0.10505146194481998,-0.04859107764389553,-0.1872463824995135,-0.11662919169078251,-0.17572812769280788,0.03922906171571008,0.1632357882647909,0.1916627970613721,0.3907762001936111
0.018000000000000002,-0.07366570030720293,0.16723927284308882,0.03210716731194846,-0.016150383176319283,0.17683300149816542,-0.16836572087742419,0.05590742069397131,-0.016688440137977302,-0.03235595581741856,-0.059577448178552796,-0.10460501806760295,-0.06678492592933055,-0.04499218864747426,-0.20072654139408505,0.07517337066317598,-0.021214911004055013,0.16651276893026995,-0.10979541607629428,-0.20058567754558213,-0.10380497179411859,-0.1872306188528115,0.014965317090422526,0.2554152810227006,0.14949266984529075,0.4023050172457232
0.02,-0.15607149307159032,0.12434308762390554,-0.015793218097217586,0.02785472173867074,0.18678475628203078,-0.16947847295885543,-0.001520580343465236,-0.025389825121118835,-0.003353799017322096,-0.053101822724816776,-0.058015598844655576,-0.06395828478178245,-0.014692716694756844,-0.18095735742507676,0.04914400521627917,0.03790321244637797,0.18201437194310832,-0.07361344100604494,-0.24887550247799178,-0.1530491124502286,-0.19596732324734362,-0.021739248002269288,0.28242450631839594,0.16709069859459286,0.4564310970067562
0.022,-0.11135720743600197,0.10031505274429006,-0.025872919504056784,0.03303247180882978,0.19046485343993244,-0.17614485069687233,0.027491562122027104,0.026824935352177573,0.0341716441960358,-0.0744032024668051,-0.13935201372775657,-0.059217691027832274,-0.13917173242312209,-0.15163972682541127,0.0761846474059703,-0.015512893359340335,0.20736305443110786,-0.1027464761587978,-0.19357389222748417,-0.18672705445971366,-0.23261570629670325,-0.05055266952202368,0.29275120906059865,0.12149563635081337,0.5550646678194022
